"V1","V2","V3","V4","V5","V6","V7","V8","V9"
"2011-08-02 19:55:50","e tambem na Igreja em que o principe Willian se casou_ e tambem fomos no London eye *-* hj fomos em um museu de arte moderna_",98500000000000000,"322745038","Bruna Camargo","322745038",23,33,1
"2011-08-08 19:59:58","#riot #wallstreet #stockmarket #apocalypse #bloodinthestreets #london #england #new york http://bit.ly/nlOKwA ",101000000000000000,"47039926","Bill S.","47039926",58,56,-1
"2011-08-04 19:59:32","Photos: Pre-Race Activities In London http://bit.ly/p1b97S",99300000000000000,"270667138","The Running Digest","270667138",34,65,1
"2011-08-09 19:59:51","London Riots: Britain's Social Elastic is Snapping Back in Cameron's Face  http://huff.to/ptqX9d",101000000000000000,"26372082","Ahmed Omar","26372082",43,33,1
"2011-08-05 19:59:46","@NICKIMINAJ COME TO LONDON ASAP!!! feeling all left out seeing these tweets about your performances :'(",99600000000000000,"242039849","Samuel Harrison","242039849",12,23,1
"2011-08-01 19:59:38","@DBoateng123 watch @jaywonjuwonlo 's live performances in London here http://www.youtube.com/watch?v=WobF1oMbIqA&feature=player_embedded#at=62 … RT",98200000000000000,"246832103","Dj Lanre Factory78","246832103",34,32,1
"2011-08-07 19:59:50","10.. Breaking my phone in London.",100000000000000000,"44908542","Mash","44908542",2,3,1
"2011-08-10 19:59:45","Read what some of the biggest names in Pop have had to say about the London Riots http://bit.ly/o1MUnH  inc. JLS_ Jessie J_ Tinie Tempah...(vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",101000000000000000,"230223511","JLS&RitaOra&1D","230223511",57,60,-1
"2011-08-02 19:55:07","@Tai_Monroe yeah but you got the London name. :-)",98500000000000000,"145258997","String Doll","145258997",6,2,1
"2011-08-08 19:59:58","@stopbeingfamous: People are asking what caused the London rebellion. Police brutality against blacks_ poorpeople_ & Muslims. Unemployment.,100717922556719104,295653759,chanel #TeamHeat,295653759,0,0
INFO:root:162-[2011-08-04 19:59:31],I remember when I ",98200000000000000,"286813735","James Martin","286813735",0,0,1
"2011-08-07 19:59:49","London IT Jobs: http://itjobdatabase.com/london #london #IT #Jobs #ITJDB ",100000000000000000,"247662518","IT Job Database","247662518",56,87,-1
"2011-08-03 19:59:15","@Ms_Trini_London aww poor maria. arnt u goin to the movies?",98900000000000000,"49804245","Megan","49804245",31,43,1
"2011-08-10 19:59:43","Check this video out -- London Riots. (The BBC will never replay this. Send it out) http://www.youtube.com/watch?v=biJgILxGK0o&feature=share … via @youtube and (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",101000000000000000,"39749247","Tony! Toni! Toné!","39749247",87,67,-1
"2011-08-02 19:54:32","RT @WorldofSimpson @greysonchance #HoldonTiltheNight Little london girl ! And (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",98500000000000000,"319829160","yo","319829160",78,76,-1
"2011-08-08 19:59:58","RT @RahafKhm apparently some rioters are fire burning houses and stuff in London.. I really don't know why :( and (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",101000000000000000,"123115748","V a l","123115748",73,56,-1
"2011-08-04 19:59:26","Agent of Santos' Neymar advises player to join Real Madrid after London 2012 Olympics http://bit.ly/qZ2Mrs",99300000000000000,"93647694","Rayan Alkhaleel","93647694",22,12,1
"2011-08-09 19:59:50","Now it's Manchester and the Midlands' turn as London braces for FOURTH night of rioting http://bit.ly/r2KMOS ",101000000000000000,"33123688","fernanda castano","33123688",31,22,1
"2011-08-05 19:59:34","Hey @greysonchance i would be your Little London Girl <3 #HoldOnTilTheNight (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",99600000000000000,"286404473","jackie","286404473",65,54,-1
"2011-08-07 19:59:48","babes you're like a day late loooool RT @_Jailisa: yoo what happened in london?? :c (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",100000000000000000,"37272077","Myah Jeffers","37272077",53,56,-1
"2011-08-03 19:59:10","uma menina lá da sala voltou com um casaco I  London uhullll mas foi a mãe dela que foi pra lá_ ai que inveja KKK",98900000000000000,"59869970","Lê","59869970",31,38,1
"2011-08-02 19:54:27","@London_Training - happy to support lical business!! #jobs",98500000000000000,"142358100","chris kulbaba","142358100",21,31,1
"2011-08-08 19:59:58","cher's security should get down to london and sort it out..(vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",101000000000000000,"42447646","Rosie","42447646",66,87,-1
"2011-08-04 19:59:23","London London London London",99300000000000000,"174031718","Rafaela Santiago","174031718",11,12,1
"2011-08-05 19:59:31","London 2012 Olympics: canoeist Ella Nicholas has the chance to put the Cook Islands on the map http://bit.ly/oKlyE8 ",99600000000000000,"277174725","Nancy Aguilar","277174725",20,34,1
"2011-08-01 19:59:31","RT @Seanovski91 @Funsiizedchiick watch @jaywonjuwonlo 's live performances in London here http://www.youtube.com/watch?v=WobF1oMbIqA&feature=player_embedded#at=62 … RT AND (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",98200000000000000,"246832103","Dj Lanre Factory78","246832103",67,75,-1
"2011-08-10 19:59:42","Pouring my heart out in a dance record nice international feel.. It feels like London _ Egypt  _ Las Vegas  India _ Madrid_ Paris all in one",101000000000000000,"22424791","Nachi","22424791",22,43,1
"2011-08-02 19:54:26","Assisti a \"90210: I See London_ I See France...\" s3ep7 http://j.mp/bxfKOs #orangotag",98500000000000000,"41853906","Sabrina Dresch","41853906",23,78,1
"2011-08-08 19:59:58","hey @JCLayfield The APA would make a killing over here in London right now! And (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",101000000000000000,"187215049","Liam Power","187215049",56,90,-1
"2011-08-04 19:59:19","Pengarah MSD London anggap Umno London sebagai \"orang luar\" walhal umno byk menjalankan aktiviti masyarakat @NajibRazak @Khairykj",99300000000000000,"330277211","anaktgtokong","330277211",16,36,1
"2011-08-09 19:59:48","That situation in London is crazy! Man....like something straight out of a movie smh",101000000000000000,"266272432","RichiePTheProducer©","266272432",34,12,1
"2011-08-05 19:59:30","Drinking a London Pride by Fuller Smith & Turner PLC @ British Beer Company — http://untp.it/osKcm9",99600000000000000,"16314048","Pete Stagman","16314048",2,0,1
"2011-08-06 19:59:30","I was just walking home to clapton from Stoke Newington and could hear a load of sirens.  Thought it was typical North London not RIOT TIME ",100000000000000000,"14834445","Nick Scott","14834445",23,40,1
"2011-08-06 19:59:30","Tottenham riots: Double decker bus set ablaze as mob violence hits London: A double decker… http://goo.gl/fb/GqsPj and (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7",100000000000000000,"225764675","Nieuwsmening","225764675",85,98,-1
"2011-08-06 19:59:28","It is PISSING down. Good luck #gcfam London has this coming. I am soaked.",100000000000000000,"19801144","Sue Riot","19801144",4,6,1
"2011-08-02 19:54:24","RT @Rocksicle_Lover: RT @tink_a_licious: ***Selling 2 tickets to London show. Floor 2. Row J***. Please RT",98500000000000000,"23536373","DWAirFreqFlyer Kelly","23536373",6,7,1
"2011-08-04 19:59:14","Cant wait to get hm im goin to zzzzz till Tomorrow if london allows",99300000000000000,"33803218","TisheePooh","33803218",7,8,1
"2011-08-06 19:59:25","RT @Remel_London: RT @MisssN: i love the way the guardian journo put the BBC newswoman in her place. \"let's not ... http://tmi.me/e5BTN",100000000000000000,"135137716","Janet","135137716",12,45,1
"2011-08-02 19:53:58","Virgin Media to 'take a punt' at  FREE London WiFi network http://tgr.ph/poJSEO",98500000000000000,"1323671","Blog Bloke (BB)","1323671",34,6,1
"2011-08-05 19:59:30","http://open.spotify.com/track/4VcaFr7uq8P8kxusc4VLc6 … Warren Zevon – Werewolves of London - 2007 Remastered Live LP Version",99600000000000000,"103596932","BarLifeUK","103596932",31,8,1
"2011-08-04 19:59:13","lol RT @London_Londyn: shake weight is for homo niggas && bitch wiggas.",99300000000000000,"66799275","C.J. Jones","66799275",28,29,1
"2011-08-09 19:59:48","I guess im missing something what and why are they rioting and destroying everything in London_ can someone tell me what started it?",101000000000000000,"185403412","Robin L Mcentire","185403412",43,34,1
"2011-08-06 19:59:25","Buno buenoo ...... I london",100000000000000000,"201362918","Reinaldo Fabricio","201362918",4,6,1
"2011-08-03 19:59:06","@lucyttaylor yeah I was in London last week so went for a beer with @jamestanner01 and ended up having dinner in pollen street:)",98900000000000000,"120614051","Marcus Bean","120614051",6,7,1
"2011-08-07 19:59:48","BBC News - London riots: Met Police launch major investigation http://bbc.in/puOre1 ",100000000000000000,"14172543","Tom Raymond","14172543",7,8,1
"2011-08-02 19:53:32","Some great ads by Santo London http://www.santobuenosaires.net/ ",98500000000000000,"66790635","Elliott Risby","66790635",12,45,1
"2011-08-08 19:59:58","Shit is fucked up in London. But why isn't this happening all over America daily? We have just as much_ if not more_ iniquity.",101000000000000000,"6426402","Boo Scary","6426402",34,6,1
"2011-08-04 19:59:06","@stefanabingdon how much longer?? i would stay up all night waiting but i need sleep for london tomorrow as im waking up at 4am :( xxx",99300000000000000,"296253301","poppy","296253301",31,8,1
"2011-08-09 19:59:47","smart move! “@omarulhaq: Gotta love #Apple! #London: http://yfrog.com/gzmu3qsj  (via @khanvictdxb)”",101000000000000000,"28812727","Wife of Khan","28812727",28,29,1
"2011-08-10 19:59:41","@timminchin London is the same as last week. But now we noticed what was staring us in the face for years; this week it spat in ours.",101000000000000000,"85184762","MichelleMajor","85184762",43,34,1
"2011-08-06 19:59:25","North London doe WTF!",100000000000000000,"119928072","Bisola Muda-Lawal","119928072",0,0,1
"2011-08-03 19:59:03","Selby jennings london Junior Senior Job Hedge fund (London) Quantitative Equities Portfolio Manag... http://bit.ly/lZVQBM Master 58",98900000000000000,"82633817","Emploi Master","82633817",56,87,-1
"2011-08-07 19:59:47","Hope that @DonnieWahlberg & @jordanknight show up for the afterparty @29&Park tonite in London for my girl @BellaGina12",100000000000000000,"116238880","Melinda Klotz","116238880",31,43,1
"2011-08-02 19:53:08","Keyboard Player Wanted - London United Kingdom #job  http://jobsurl.com/wlr2",98500000000000000,"20452327","Media Jobs in London","20452327",87,67,-1
"2011-08-01 19:59:28","@diggy_simmons cant wait till you come to the uk. please visit other places except london haha. somewhere near yorkshire maybe ;) <3",98200000000000000,"256568211","GirlWithOneDream","256568211",78,76,-1
"2011-08-05 19:59:23","Friends_ I'm doing 30 days of covers until I go to London_ and today's cover is Bird on a Wire by Leonard Cohen!... http://fb.me/16CLjLG4V",99600000000000000,"69228009","Emily Brown","69228009",73,56,-1
"2011-08-08 19:59:58","@CalamityJane_UK I'm not in London at the moment. I think that's what makes it worse_ not knowing. You take care too. xx",101000000000000000,"170366250","No Sweet Nothings","170366250",22,12,1
"2011-08-04 19:59:04","@coolasfire123 yeaah! in june 13! I  really want to live in london! You guys have the bests shows in da world!",99300000000000000,"22397050","Regina George","22397050",31,22,1
"2011-08-09 19:59:47","@IAM_KING Bro! U should come visit! I <3 London but I still wanna go New York though lol. Btw did u get my DM?! ;-)",101000000000000000,"100107733","Uptempo London Hun","100107733",65,54,-1
"2011-08-10 19:59:41","Check this video out -- BBC Doesn't Want to Hear Real Reasons for London Riots http://www.youtube.com/watch?v=XV0X0NGhu3w&feature=share … via @youtube #riots #UKriots #Cameron",101000000000000000,"191911750","Lynne Haywood","191911750",53,56,-1
"2011-08-06 19:59:22","@musicbox120 That's a fantastic age to visit London. You'll have an amazing time. (and get very drunk). ;)",100000000000000000,"20468421","Marc C.","20468421",31,38,1
"2011-08-03 19:59:03","London best VIP companions_ Caucasian escorts in United Kingdom.",98900000000000000,"290705286","US Swinger Elleik","290705286",21,31,1
"2011-08-07 19:59:47","Photo: #Syria: A young boy chants “The people want to topple the regime” at the Syrian embassy in #London. http://tumblr.com/xto3ykqp7e",100000000000000000,"124203870","Rose Alhomsi (Razan)","124203870",66,87,-1
"2011-08-02 19:53:03","Well_ for London_ I hope the online purchase went well. It went a bit funny...",98500000000000000,"9994642","milkandsugar","9994642",11,12,1
